* Measurement data measured by REW V5,19
* Source: ASIO ASIO E-MU 0404 | USB, Analog IN B
* Format: 1M Log Swept Sine, 1 sweep at -10,0 dBFS  Using a loopback as a timing reference
* Dated: 25.2.2020 14:46:41
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay 1,698±0,005 ms (582 mm, 1,91 ft) Mikrofon na sredini, samo bass
* Measurement: nov zv
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
803.833 80.334 58.921
804.199 80.341 58.705
804.565 80.348 58.485
804.932 80.355 58.259
805.298 80.363 58.028
805.664 80.371 57.789
806.030 80.379 57.541
806.396 80.387 57.286
806.763 80.394 57.025
807.129 80.400 56.761
807.495 80.406 56.498
807.861 80.412 56.234
808.228 80.418 55.965
808.594 80.425 55.689
808.960 80.431 55.404
809.326 80.436 55.113
809.692 80.440 54.820
810.059 80.444 54.530
810.425 80.447 54.243
810.791 80.451 53.955
811.157 80.454 53.662
811.523 80.458 53.364
811.890 80.461 53.062
812.256 80.464 52.759
812.622 80.466 52.457
812.988 80.468 52.154
813.354 80.471 51.848
813.721 80.473 51.536
814.087 80.474 51.220
814.453 80.474 50.903
814.819 80.474 50.588
815.186 80.474 50.275
815.552 80.474 49.961
815.918 80.473 49.642
816.284 80.472 49.320
816.650 80.470 48.997
817.017 80.468 48.675
817.383 80.465 48.356
817.749 80.462 48.038
818.115 80.459 47.717
818.481 80.455 47.394
818.848 80.451 47.069
819.214 80.446 46.747
819.580 80.441 46.429
819.946 80.437 46.112
820.312 80.433 45.792
820.679 80.428 45.464
821.045 80.423 45.131
821.411 80.417 44.796
821.777 80.410 44.464
822.144 80.402 44.136
822.510 80.395 43.810
822.876 80.388 43.482
823.242 80.380 43.149
823.608 80.371 42.817
823.975 80.361 42.489
824.341 80.351 42.168
824.707 80.343 41.850
825.073 80.335 41.528
825.439 80.327 41.197
825.806 80.319 40.854
826.172 80.308 40.505
826.538 80.296 40.160
826.904 80.283 39.821
827.271 80.270 39.490
827.637 80.257 39.160
828.003 80.245 38.827
828.369 80.232 38.488
828.735 80.218 38.146
829.102 80.203 37.805
829.468 80.187 37.469
829.834 80.172 37.135
830.200 80.157 36.801
830.566 80.141 36.464
830.933 80.124 36.125
831.299 80.106 35.789
831.665 80.088 35.461
832.031 80.070 35.140
832.397 80.053 34.821
832.764 80.037 34.497
833.130 80.021 34.163
833.496 80.004 33.820
833.862 79.984 33.478
834.229 79.963 33.145
834.595 79.941 32.824
834.961 79.921 32.509
835.327 79.902 32.190
835.693 79.882 31.861
836.060 79.861 31.523
836.426 79.838 31.186
836.792 79.813 30.859
837.158 79.788 30.544
837.524 79.764 30.234
837.891 79.740 29.920
838.257 79.717 29.598
838.623 79.692 29.271
838.989 79.665 28.946
839.355 79.637 28.628
839.722 79.609 28.318
840.088 79.581 28.010
840.454 79.553 27.699
840.820 79.525 27.385
841.187 79.495 27.072
841.553 79.464 26.764
841.919 79.433 26.464
842.285 79.402 26.166
842.651 79.371 25.867
843.018 79.339 25.567
843.384 79.306 25.270
843.750 79.271 24.984
844.116 79.237 24.710
844.482 79.204 24.443
844.849 79.173 24.174
845.215 79.141 23.893
845.581 79.109 23.602
845.947 79.074 23.307
846.313 79.036 23.019
846.680 78.997 22.744
847.046 78.957 22.486
847.412 78.918 22.239
847.778 78.880 21.995
848.145 78.842 21.750
848.511 78.804 21.503
848.877 78.764 21.256
849.243 78.724 21.013
849.609 78.683 20.779
849.976 78.641 20.553
850.342 78.600 20.333
850.708 78.559 20.118
851.074 78.518 19.902
851.440 78.477 19.686
851.807 78.435 19.470
852.173 78.391 19.258
852.539 78.347 19.055
852.905 78.301 18.862
853.271 78.256 18.681
853.638 78.211 18.506
854.004 78.167 18.335
854.370 78.122 18.166
854.736 78.076 18.000
855.103 78.029 17.840
855.469 77.982 17.692
855.835 77.934 17.556
856.201 77.887 17.430
856.567 77.840 17.309
856.934 77.794 17.192
857.300 77.748 17.077
857.666 77.702 16.965
858.032 77.655 16.855
858.398 77.607 16.750
858.765 77.559 16.652
859.131 77.510 16.562
859.497 77.461 16.482
859.863 77.412 16.412
860.229 77.363 16.353
860.596 77.314 16.303
860.962 77.266 16.263
861.328 77.218 16.234
861.694 77.171 16.214
862.061 77.125 16.201
862.427 77.081 16.193
862.793 77.036 16.186
863.159 76.992 16.182
863.525 76.948 16.187
863.892 76.904 16.202
864.258 76.860 16.228
864.624 76.818 16.260
864.990 76.777 16.294
865.356 76.735 16.329
865.723 76.693 16.371
866.089 76.650 16.427
866.455 76.607 16.502
866.821 76.566 16.592
867.188 76.528 16.690
867.554 76.492 16.788
867.920 76.456 16.882
868.286 76.421 16.974
868.652 76.385 17.070
869.019 76.349 17.173
869.385 76.313 17.285
869.751 76.278 17.403
870.117 76.243 17.528
870.483 76.208 17.661
870.850 76.173 17.810
871.216 76.139 17.977
871.582 76.107 18.164
871.948 76.078 18.364
872.314 76.053 18.566
872.681 76.030 18.762
873.047 76.009 18.950
873.413 75.988 19.132
873.779 75.966 19.320
874.146 75.944 19.522
874.512 75.922 19.743
874.878 75.904 19.980
875.244 75.888 20.225
875.610 75.876 20.469
875.977 75.865 20.710
876.343 75.856 20.950
876.709 75.847 21.194
877.075 75.839 21.448
877.441 75.834 21.711
877.808 75.832 21.981
878.174 75.832 22.251
878.540 75.836 22.517
878.906 75.841 22.777
879.272 75.849 23.032
879.639 75.857 23.284
880.005 75.867 23.536
880.371 75.878 23.793
880.737 75.891 24.055
881.104 75.908 24.320
881.470 75.929 24.582
881.836 75.953 24.831
882.202 75.979 25.061
882.568 76.007 25.272
882.935 76.034 25.469
883.301 76.061 25.662
883.667 76.087 25.861
884.033 76.116 26.068
884.399 76.147 26.279
884.766 76.182 26.484
885.132 76.220 26.674
885.498 76.260 26.845
885.864 76.301 26.997
886.230 76.342 27.136
886.597 76.383 27.267
886.963 76.424 27.395
887.329 76.468 27.519
887.695 76.513 27.633
888.062 76.561 27.731
888.428 76.610 27.807
888.794 76.658 27.861
889.160 76.706 27.898
889.526 76.752 27.929
889.893 76.797 27.961
890.259 76.843 27.999
890.625 76.892 28.035
890.991 76.942 28.063
891.357 76.995 28.071
891.724 77.048 28.055
892.090 77.100 28.021
892.456 77.150 27.976
892.822 77.199 27.930
893.188 77.248 27.889
893.555 77.298 27.849
893.921 77.350 27.804
894.287 77.404 27.746
894.653 77.459 27.670
895.020 77.513 27.574
895.386 77.567 27.463
895.752 77.620 27.342
896.118 77.674 27.214
896.484 77.727 27.075
896.851 77.781 26.922
897.217 77.834 26.751
897.583 77.886 26.565
897.949 77.936 26.370
898.315 77.986 26.171
898.682 78.036 25.969
899.048 78.086 25.756
899.414 78.136 25.525
899.780 78.186 25.273
900.146 78.232 25.007
900.513 78.275 24.741
900.879 78.316 24.482
901.245 78.358 24.233
901.611 78.402 23.980
901.978 78.446 23.709
902.344 78.490 23.416
902.710 78.531 23.103
903.076 78.567 22.787
903.442 78.602 22.478
903.809 78.635 22.179
904.175 78.669 21.881
904.541 78.703 21.573
904.907 78.736 21.252
905.273 78.767 20.920
905.640 78.795 20.588
906.006 78.822 20.261
906.372 78.848 19.935
906.738 78.874 19.604
907.104 78.899 19.262
907.471 78.922 18.911
907.837 78.943 18.562
908.203 78.961 18.222
908.569 78.980 17.891
908.936 78.999 17.561
909.302 79.019 17.220
909.668 79.037 16.866
910.034 79.052 16.507
910.400 79.064 16.153
910.767 79.074 15.814
911.133 79.084 15.489
911.499 79.094 15.170
911.865 79.105 14.847
912.231 79.114 14.520
912.598 79.121 14.195
912.964 79.127 13.878
913.330 79.131 13.573
913.696 79.136 13.275
914.062 79.141 12.976
914.429 79.146 12.674
914.795 79.148 12.373
915.161 79.149 12.078
915.527 79.149 11.795
915.894 79.149 11.518
916.260 79.150 11.241
916.626 79.151 10.958
916.992 79.150 10.670
917.358 79.146 10.386
917.725 79.141 10.115
918.091 79.135 9.861
918.457 79.130 9.619
918.823 79.127 9.381
919.189 79.124 9.139
919.556 79.121 8.893
919.922 79.116 8.644
920.288 79.110 8.401
920.654 79.101 8.169
921.021 79.092 7.953
921.387 79.083 7.755
921.753 79.075 7.573
922.119 79.068 7.402
922.485 79.063 7.234
922.852 79.059 7.066
923.218 79.055 6.897
923.584 79.049 6.733
923.950 79.044 6.578
924.316 79.039 6.437
924.683 79.035 6.306
925.049 79.033 6.177
925.415 79.031 6.046
925.781 79.030 5.912
926.147 79.028 5.783
926.514 79.025 5.665
926.880 79.024 5.558
927.246 79.025 5.460
927.612 79.027 5.363
927.979 79.031 5.262
928.345 79.035 5.159
928.711 79.040 5.057
929.077 79.046 4.960
929.443 79.054 4.862
929.810 79.064 4.757
930.176 79.075 4.638
930.542 79.085 4.507
930.908 79.093 4.370
931.274 79.100 4.238
931.641 79.106 4.119
932.007 79.112 4.012
932.373 79.121 3.913
932.739 79.131 3.813
933.105 79.142 3.706
933.472 79.153 3.591
933.838 79.164 3.472
934.204 79.174 3.357
934.570 79.183 3.251
934.937 79.193 3.155
935.303 79.205 3.065
935.669 79.218 2.977
936.035 79.233 2.884
936.401 79.248 2.785
936.768 79.264 2.682
937.134 79.279 2.583
937.500 79.295 2.489
937.866 79.312 2.401
938.232 79.331 2.311
938.599 79.351 2.216
938.965 79.372 2.114
939.331 79.394 2.008
939.697 79.416 1.900
940.063 79.438 1.792
940.430 79.462 1.679
940.796 79.487 1.557
941.162 79.512 1.426
941.528 79.536 1.289
941.895 79.560 1.153
942.261 79.584 1.021
942.627 79.609 0.890
942.993 79.636 0.751
943.359 79.664 0.600
943.726 79.690 0.436
944.092 79.715 0.266
944.458 79.739 0.102
944.824 79.763 -0.051
945.190 79.788 -0.196
945.557 79.815 -0.343
945.923 79.845 -0.501
946.289 79.875 -0.677
946.655 79.904 -0.866
947.021 79.932 -1.061
947.388 79.958 -1.253
947.754 79.985 -1.440
948.120 80.012 -1.623
948.486 80.041 -1.808
948.853 80.071 -2.002
949.219 80.101 -2.209
949.585 80.131 -2.429
949.951 80.160 -2.660
950.317 80.187 -2.895
950.684 80.213 -3.127
951.050 80.237 -3.352
951.416 80.262 -3.569
951.782 80.289 -3.783
952.148 80.316 -4.002
952.515 80.345 -4.233
952.881 80.373 -4.475
953.247 80.400 -4.725
953.613 80.425 -4.976
953.979 80.450 -5.222
954.346 80.475 -5.462
954.712 80.501 -5.703
955.078 80.528 -5.950
955.444 80.555 -6.208
955.811 80.582 -6.476
956.177 80.608 -6.753
956.543 80.632 -7.034
956.909 80.655 -7.316
957.275 80.677 -7.595
957.642 80.698 -7.871
958.008 80.720 -8.141
958.374 80.741 -8.408
958.740 80.764 -8.677
959.106 80.787 -8.951
959.473 80.809 -9.234
959.839 80.831 -9.522
960.205 80.852 -9.811
960.571 80.873 -10.100
960.938 80.893 -10.388
961.304 80.913 -10.677
961.670 80.933 -10.971
962.036 80.952 -11.268
962.402 80.970 -11.564
962.769 80.988 -11.857
963.135 81.006 -12.147
963.501 81.025 -12.441
963.867 81.044 -12.744
964.233 81.062 -13.057
964.600 81.077 -13.371
964.966 81.091 -13.677
965.332 81.105 -13.967
965.698 81.120 -14.247
966.064 81.138 -14.531
966.431 81.157 -14.832
966.797 81.174 -15.152
967.163 81.190 -15.483
967.529 81.202 -15.809
967.896 81.212 -16.121
968.262 81.223 -16.418
968.628 81.235 -16.713
968.994 81.249 -17.016
969.360 81.262 -17.332
969.727 81.273 -17.654
970.093 81.281 -17.971
970.459 81.288 -18.278
970.825 81.296 -18.575
971.191 81.304 -18.869
971.558 81.312 -19.166
971.924 81.320 -19.465
972.290 81.328 -19.763
972.656 81.334 -20.059
973.022 81.341 -20.351
973.389 81.347 -20.643
973.755 81.353 -20.935
974.121 81.358 -21.226
974.487 81.363 -21.514
974.854 81.367 -21.796
975.220 81.372 -22.073
975.586 81.376 -22.348
975.952 81.381 -22.623
976.318 81.385 -22.898
976.685 81.388 -23.168
977.051 81.392 -23.432
977.417 81.396 -23.691
977.783 81.400 -23.950
978.149 81.404 -24.211
978.516 81.407 -24.474
978.882 81.409 -24.733
979.248 81.410 -24.980
979.614 81.412 -25.213
979.980 81.415 -25.437
980.347 81.419 -25.662
980.713 81.425 -25.897
981.079 81.430 -26.143
981.445 81.433 -26.393
981.812 81.434 -26.636
982.178 81.434 -26.863
982.544 81.434 -27.073
982.910 81.436 -27.272
983.276 81.440 -27.471
983.643 81.445 -27.676
984.009 81.450 -27.888
984.375 81.454 -28.101
984.741 81.457 -28.309
985.107 81.459 -28.508
985.474 81.463 -28.698
985.840 81.467 -28.882
986.206 81.472 -29.061
986.572 81.478 -29.235
986.938 81.486 -29.407
987.305 81.494 -29.579
987.671 81.504 -29.756
988.037 81.514 -29.939
988.403 81.524 -30.124
988.770 81.532 -30.305
989.136 81.541 -30.477
989.502 81.551 -30.640
989.868 81.562 -30.797
990.234 81.575 -30.955
990.601 81.588 -31.117
990.967 81.603 -31.284
991.333 81.617 -31.451
991.699 81.631 -31.618
992.065 81.646 -31.781
992.432 81.662 -31.940
992.798 81.678 -32.099
993.164 81.696 -32.259
993.530 81.715 -32.425
993.896 81.734 -32.597
994.263 81.753 -32.773
994.629 81.772 -32.949
994.995 81.791 -33.119
995.361 81.810 -33.281
995.728 81.832 -33.441
996.094 81.856 -33.607
996.460 81.881 -33.787
996.826 81.907 -33.980
997.192 81.931 -34.180
997.559 81.954 -34.377
997.925 81.977 -34.567
998.291 82.002 -34.755
998.657 82.029 -34.948
999.023 82.056 -35.152
999.390 82.083 -35.363
999.756 82.109 -35.574
1000.122 82.136 -35.780
1000.488 82.164 -35.984
1000.854 82.194 -36.193
1001.221 82.225 -36.416
1001.587 82.256 -36.654
1001.953 82.285 -36.901
1002.319 82.313 -37.146
1002.686 82.341 -37.387
1003.052 82.370 -37.624
1003.418 82.400 -37.866
1003.784 82.431 -38.116
1004.150 82.462 -38.374
1004.517 82.492 -38.636
1004.883 82.521 -38.898
1005.249 82.551 -39.158
1005.615 82.582 -39.419
1005.981 82.614 -39.684
1006.348 82.646 -39.957
1006.714 82.678 -40.239
1007.080 82.710 -40.530
1007.446 82.742 -40.827
1007.812 82.773 -41.126
1008.179 82.803 -41.425
1008.545 82.833 -41.722
1008.911 82.864 -42.020
1009.277 82.895 -42.322
1009.644 82.927 -42.632
1010.010 82.959 -42.951
1010.376 82.990 -43.275
1010.742 83.020 -43.602
1011.108 83.050 -43.928
1011.475 83.080 -44.253
1011.841 83.111 -44.582
1012.207 83.143 -44.918
1012.573 83.174 -45.264
1012.939 83.204 -45.617
1013.306 83.234 -45.973
1013.672 83.263 -46.329
1014.038 83.291 -46.685
1014.404 83.321 -47.041
1014.771 83.350 -47.401
1015.137 83.379 -47.767
1015.503 83.408 -48.137
1015.869 83.437 -48.510
1016.235 83.466 -48.887
1016.602 83.495 -49.267
1016.968 83.524 -49.651
1017.334 83.552 -50.040
1017.700 83.580 -50.433
1018.066 83.608 -50.830
1018.433 83.635 -51.232
1018.799 83.663 -51.639
1019.165 83.689 -52.051
1019.531 83.714 -52.467
1019.897 83.739 -52.883
1020.264 83.763 -53.299
1020.630 83.787 -53.714
1020.996 83.811 -54.131
1021.362 83.835 -54.554
1021.729 83.859 -54.984
1022.095 83.882 -55.418
1022.461 83.904 -55.854
1022.827 83.926 -56.290
1023.193 83.947 -56.728
1023.560 83.969 -57.171
1023.926 83.990 -57.620
1024.292 84.011 -58.074
1024.658 84.030 -58.528
1025.024 84.048 -58.980
1025.391 84.067 -59.428
1025.757 84.087 -59.878
1026.123 84.107 -60.337
1026.489 84.127 -60.808
1026.855 84.146 -61.289
1027.222 84.163 -61.774
1027.588 84.178 -62.257
1027.954 84.193 -62.736
1028.320 84.208 -63.215
1028.687 84.224 -63.698
1029.053 84.239 -64.191
1029.419 84.253 -64.691
1029.785 84.265 -65.195
1030.151 84.276 -65.699
1030.518 84.286 -66.202
1030.884 84.296 -66.706
1031.250 84.306 -67.214
1031.616 84.314 -67.728
1031.982 84.321 -68.245
1032.349 84.327 -68.762
1032.715 84.331 -69.274
1033.081 84.334 -69.781
1033.447 84.338 -70.287
1033.813 84.342 -70.797
1034.180 84.345 -71.313
1034.546 84.346 -71.834
1034.912 84.346 -72.357
1035.278 84.345 -72.878
1035.645 84.342 -73.395
1036.011 84.339 -73.909
1036.377 84.335 -74.421
1036.743 84.330 -74.932
1037.109 84.324 -75.443
1037.476 84.317 -75.951
1037.842 84.309 -76.459
1038.208 84.301 -76.966
1038.574 84.291 -77.473
1038.940 84.280 -77.978
1039.307 84.267 -78.478
1039.673 84.253 -78.970
1040.039 84.239 -79.452
1040.405 84.225 -79.927
1040.771 84.212 -80.401
1041.138 84.198 -80.878
1041.504 84.184 -81.359
1041.870 84.168 -81.840
1042.236 84.150 -82.316
1042.603 84.131 -82.782
1042.969 84.113 -83.240
1043.335 84.094 -83.691
1043.701 84.075 -84.140
1044.067 84.056 -84.587
1044.434 84.037 -85.032
1044.800 84.016 -85.474
1045.166 83.995 -85.911
1045.532 83.973 -86.341
1045.898 83.951 -86.765
1046.265 83.929 -87.182
1046.631 83.906 -87.591
1046.997 83.884 -87.994
1047.363 83.862 -88.395
1047.729 83.841 -88.797
1048.096 83.819 -89.200
1048.462 83.796 -89.603
1048.828 83.772 -90.000
1049.194 83.748 -90.386
1049.561 83.724 -90.764
1049.927 83.701 -91.138
1050.293 83.679 -91.512
1050.659 83.656 -91.889
1051.025 83.633 -92.267
1051.392 83.609 -92.641
1051.758 83.585 -93.006
1052.124 83.561 -93.364
1052.490 83.539 -93.719
1052.856 83.517 -94.078
1053.223 83.494 -94.441
1053.589 83.471 -94.805
1053.955 83.447 -95.166
1054.321 83.422 -95.519
1054.688 83.397 -95.863
1055.054 83.373 -96.201
1055.420 83.349 -96.536
1055.786 83.325 -96.870
1056.152 83.302 -97.203
1056.519 83.278 -97.533
1056.885 83.255 -97.863
1057.251 83.232 -98.192
1057.617 83.208 -98.520
1057.983 83.184 -98.847
1058.350 83.160 -99.171
1058.716 83.136 -99.493
1059.082 83.112 -99.812
1059.448 83.089 -100.130
1059.814 83.065 -100.448
1060.181 83.041 -100.765
1060.547 83.017 -101.079
1060.913 82.993 -101.392
1061.279 82.968 -101.703
1061.646 82.944 -102.012
1062.012 82.920 -102.321
1062.378 82.896 -102.627
1062.744 82.871 -102.931
1063.110 82.846 -103.230
1063.477 82.821 -103.525
1063.843 82.797 -103.820
1064.209 82.773 -104.115
1064.575 82.749 -104.413
1064.941 82.724 -104.710
1065.308 82.698 -105.005
1065.674 82.672 -105.293
1066.040 82.646 -105.577
1066.406 82.620 -105.857
1066.772 82.594 -106.136
1067.139 82.568 -106.414
1067.505 82.541 -106.689
1067.871 82.515 -106.960
1068.237 82.488 -107.225
1068.604 82.462 -107.487
1068.970 82.436 -107.750
1069.336 82.411 -108.015
1069.702 82.384 -108.283
1070.068 82.357 -108.549
1070.435 82.328 -108.807
1070.801 82.300 -109.052
1071.167 82.272 -109.289
1071.533 82.246 -109.523
1071.899 82.220 -109.760
1072.266 82.195 -110.002
1072.632 82.167 -110.242
1072.998 82.139 -110.472
1073.364 82.111 -110.688
1073.730 82.085 -110.894
1074.097 82.060 -111.096
1074.463 82.036 -111.303
1074.829 82.012 -111.517
1075.195 81.988 -111.733
1075.562 81.962 -111.944
1075.928 81.937 -112.146
1076.294 81.912 -112.339
1076.660 81.888 -112.531
1077.026 81.864 -112.723
1077.393 81.841 -112.917
1077.759 81.817 -113.110
1078.125 81.793 -113.299
1078.491 81.769 -113.483
1078.857 81.746 -113.662
1079.224 81.723 -113.838
1079.590 81.701 -114.012
1079.956 81.679 -114.182
1080.322 81.657 -114.351
1080.688 81.637 -114.517
1081.055 81.617 -114.684
1081.421 81.597 -114.851
1081.787 81.577 -115.016
1082.153 81.557 -115.177
1082.520 81.538 -115.334
1082.886 81.520 -115.487
1083.252 81.503 -115.641
1083.618 81.487 -115.798
1083.984 81.471 -115.960
1084.351 81.454 -116.123
1084.717 81.437 -116.285
1085.083 81.420 -116.442
1085.449 81.403 -116.592
1085.815 81.387 -116.736
1086.182 81.372 -116.878
1086.548 81.358 -117.023
1086.914 81.344 -117.173
1087.280 81.331 -117.328
1087.646 81.316 -117.485
1088.013 81.301 -117.637
1088.379 81.285 -117.780
1088.745 81.271 -117.916
1089.111 81.258 -118.049
1089.478 81.246 -118.186
1089.844 81.235 -118.331
1090.210 81.224 -118.482
1090.576 81.212 -118.634
1090.942 81.199 -118.783
1091.309 81.187 -118.928
1091.675 81.175 -119.070
1092.041 81.163 -119.210
1092.407 81.151 -119.349
1092.773 81.140 -119.485
1093.140 81.129 -119.619
1093.506 81.119 -119.754
1093.872 81.110 -119.893
1094.238 81.100 -120.036
1094.604 81.089 -120.179
1094.971 81.077 -120.315
1095.337 81.065 -120.437
1095.703 81.055 -120.548
1096.069 81.046 -120.657
1096.436 81.039 -120.773
1096.802 81.033 -120.899
1097.168 81.025 -121.027
1097.534 81.016 -121.150
1097.900 81.007 -121.260
1098.267 81.000 -121.360
1098.633 80.995 -121.462
1098.999 80.991 -121.572
1099.365 80.987 -121.692
1099.731 80.982 -121.813
1100.098 80.976 -121.926
1100.464 80.971 -122.026
1100.830 80.968 -122.118
1101.196 80.967 -122.210
1101.562 80.967 -122.310
1101.929 80.968 -122.418
1102.295 80.968 -122.528
1102.661 80.968 -122.633
1103.027 80.970 -122.731
1103.394 80.973 -122.828
1103.760 80.978 -122.931
1104.126 80.984 -123.042
1104.492 80.989 -123.160
1104.858 80.994 -123.278
1105.225 81.000 -123.391
1105.591 81.006 -123.500
1105.957 81.015 -123.609
1106.323 81.025 -123.727
1106.689 81.036 -123.858
1107.056 81.047 -123.999
1107.422 81.057 -124.144
1107.788 81.066 -124.287
1108.154 81.076 -124.426
1108.521 81.088 -124.563
1108.887 81.101 -124.704
1109.253 81.115 -124.854
1109.619 81.130 -125.015
1109.985 81.145 -125.186
1110.352 81.160 -125.363
1110.718 81.174 -125.546
1111.084 81.188 -125.731
1111.450 81.203 -125.918
1111.816 81.217 -126.107
1112.183 81.233 -126.298
1112.549 81.249 -126.494
1112.915 81.266 -126.698
1113.281 81.284 -126.914
1113.647 81.301 -127.143
1114.014 81.317 -127.381
1114.380 81.332 -127.621
1114.746 81.345 -127.859
1115.112 81.359 -128.092
1115.479 81.374 -128.327
1115.845 81.390 -128.568
1116.211 81.406 -128.821
1116.577 81.421 -129.086
1116.943 81.434 -129.358
1117.310 81.447 -129.630
1117.676 81.459 -129.899
1118.042 81.470 -130.166
1118.408 81.483 -130.436
1118.774 81.495 -130.712
1119.141 81.508 -130.996
1119.507 81.519 -131.286
1119.873 81.530 -131.581
1120.239 81.539 -131.876
1120.605 81.548 -132.170
1120.972 81.556 -132.462
1121.338 81.565 -132.752
1121.704 81.573 -133.043
1122.070 81.582 -133.337
1122.437 81.591 -133.636
1122.803 81.600 -133.942
1123.169 81.608 -134.254
1123.535 81.615 -134.568
1123.901 81.620 -134.880
1124.268 81.625 -135.189
1124.634 81.631 -135.495
1125.000 81.636 -135.801
1125.366 81.642 -136.111
1125.732 81.647 -136.427
1126.099 81.652 -136.747
1126.465 81.656 -137.067
1126.831 81.659 -137.386
1127.197 81.662 -137.702
1127.563 81.666 -138.019
1127.930 81.670 -138.341
1128.296 81.673 -138.669
1128.662 81.676 -139.002
1129.028 81.677 -139.335
1129.395 81.678 -139.668
1129.761 81.679 -140.000
1130.127 81.680 -140.334
1130.493 81.680 -140.672
1130.859 81.679 -141.013
1131.226 81.677 -141.353
1131.592 81.675 -141.687
1131.958 81.672 -142.016
1132.324 81.671 -142.342
1132.690 81.670 -142.672
1133.057 81.670 -143.012
1133.423 81.669 -143.361
1133.789 81.667 -143.715
1134.155 81.663 -144.069
1134.521 81.659 -144.420
1134.888 81.654 -144.768
1135.254 81.649 -145.114
1135.620 81.644 -145.461
1135.986 81.640 -145.812
1136.353 81.635 -146.167
1136.719 81.629 -146.528
1137.085 81.623 -146.893
1137.451 81.615 -147.258
1137.817 81.605 -147.620
1138.184 81.595 -147.975
1138.550 81.586 -148.326
1138.916 81.577 -148.680
1139.282 81.568 -149.041
1139.648 81.558 -149.412
1140.015 81.545 -149.786
1140.381 81.531 -150.158
1140.747 81.516 -150.522
1141.113 81.501 -150.880
1141.479 81.485 -151.239
1141.846 81.470 -151.605
1142.212 81.453 -151.978
1142.578 81.433 -152.349
1142.944 81.412 -152.711
1143.311 81.390 -153.058
1143.677 81.368 -153.396
1144.043 81.348 -153.732
1144.409 81.329 -154.076
1144.775 81.309 -154.428
1145.142 81.287 -154.786
1145.508 81.263 -155.143
1145.874 81.238 -155.493
1146.240 81.212 -155.835
1146.606 81.186 -156.170
1146.973 81.159 -156.501
1147.339 81.131 -156.829
1147.705 81.103 -157.153
1148.071 81.075 -157.473
1148.438 81.045 -157.785
1148.804 81.016 -158.092
1149.170 80.986 -158.396
1149.536 80.956 -158.697
1149.902 80.925 -158.995
1150.269 80.893 -159.289
1150.635 80.860 -159.576
1151.001 80.828 -159.857
1151.367 80.795 -160.132
1151.733 80.762 -160.407
1152.100 80.729 -160.681
1152.466 80.695 -160.954
1152.832 80.660 -161.223
1153.198 80.624 -161.483
1153.564 80.588 -161.736
1153.931 80.552 -161.983
1154.297 80.515 -162.228
1154.663 80.478 -162.470
1155.029 80.441 -162.705
1155.396 80.402 -162.929
1155.762 80.365 -163.142
1156.128 80.328 -163.350
1156.494 80.292 -163.559
1156.860 80.256 -163.774
1157.227 80.218 -163.990
1157.593 80.179 -164.199
1157.959 80.138 -164.395
1158.325 80.097 -164.575
1158.691 80.057 -164.745
1159.058 80.017 -164.909
1159.424 79.977 -165.071
1159.790 79.936 -165.226
1160.156 79.895 -165.372
1160.522 79.854 -165.506
1160.889 79.814 -165.633
1161.255 79.775 -165.758
1161.621 79.735 -165.885
1161.987 79.693 -166.007
1162.354 79.651 -166.117
1162.720 79.608 -166.209
1163.086 79.566 -166.283
1163.452 79.526 -166.348
1163.818 79.487 -166.411
1164.185 79.449 -166.475
1164.551 79.410 -166.538
1164.917 79.371 -166.593
1165.283 79.332 -166.637
1165.649 79.293 -166.671
1166.016 79.255 -166.696
1166.382 79.218 -166.716
1166.748 79.180 -166.727
1167.114 79.144 -166.729
1167.480 79.107 -166.721
1167.847 79.072 -166.703
1168.213 79.038 -166.678
1168.579 79.004 -166.646
1168.945 78.971 -166.603
1169.312 78.938 -166.547
1169.678 78.907 -166.476
1170.044 78.879 -166.398
1170.410 78.853 -166.318
1170.776 78.828 -166.239
1171.143 78.804 -166.160
1171.509 78.780 -166.074
1171.875 78.757 -165.977
1172.241 78.736 -165.868
1172.607 78.717 -165.753
1172.974 78.701 -165.638
1173.340 78.686 -165.528
1173.706 78.672 -165.420
1174.072 78.657 -165.309
1174.438 78.643 -165.188
1174.805 78.630 -165.051
1175.171 78.620 -164.900
1175.537 78.613 -164.742
1175.903 78.610 -164.588
1176.270 78.610 -164.446
1176.636 78.610 -164.318
1177.002 78.611 -164.196
1177.368 78.611 -164.068
1177.734 78.611 -163.929
1178.101 78.615 -163.780
1178.467 78.622 -163.630
1178.833 78.633 -163.490
1179.199 78.645 -163.365
1179.565 78.657 -163.249
1179.932 78.670 -163.137
1180.298 78.685 -163.024
1180.664 78.701 -162.910
1181.030 78.719 -162.801
1181.396 78.739 -162.701
1181.763 78.760 -162.610
1182.129 78.782 -162.525
1182.495 78.805 -162.442
1182.861 78.830 -162.364
1183.228 78.856 -162.293
1183.594 78.883 -162.229
1183.960 78.911 -162.172
1184.326 78.940 -162.117
1184.692 78.971 -162.065
1185.059 79.003 -162.023
1185.425 79.037 -161.995
1185.791 79.072 -161.986
1186.157 79.106 -161.989
