* Measurement data measured by REW V5,19
* Source: ASIO ASIO E-MU 0404 | USB, Analog IN B
* Format: 1M Log Swept Sine, 1 sweep at -10,0 dBFS  Using a loopback as a timing reference
* Dated: 25.2.2020 14:46:41
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay 1,698±0,005 ms (582 mm, 1,91 ft) Mikrofon na sredini, samo bass
* Measurement: nov zv
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
12091.553 38.103 176.472
12091.919 38.080 175.823
12092.285 38.022 176.053
12092.651 38.046 177.180
12093.018 38.238 178.643
12093.384 38.603 179.593
12093.750 39.057 179.378
12094.116 39.478 177.811
12094.482 39.753 175.161
12094.849 39.807 172.007
12095.215 39.611 169.120
12095.581 39.200 167.333
12095.947 38.687 167.316
12096.313 38.242 169.161
12096.680 38.009 172.117
12097.046 38.003 175.044
12097.412 38.129 177.295
12097.778 38.300 178.902
12098.145 38.499 -179.945
12098.511 38.735 -179.352
12098.877 38.976 -179.624
12099.243 39.134 179.162
12099.609 39.121 177.423
12099.976 38.906 175.985
12100.342 38.553 175.744
12100.708 38.229 177.117
12101.074 38.110 179.512
12101.440 38.236 -178.414
12101.807 38.472 -177.592
12102.173 38.649 -177.878
12102.539 38.691 -178.437
12102.905 38.644 -178.421
12103.271 38.638 -177.560
12103.638 38.794 -176.428
12104.004 39.111 -176.079
12104.370 39.466 -177.211
12104.736 39.698 -179.761
12105.103 39.692 176.938
12105.469 39.399 173.881
12105.835 38.863 172.230
12106.201 38.252 172.989
12106.567 37.863 176.147
12106.934 37.930 179.850
12107.300 38.347 -178.377
12107.666 38.778 -179.387
12108.032 38.946 177.736
12108.398 38.739 174.676
12108.765 38.219 173.294
12109.131 37.656 174.991
12109.497 37.474 179.268
12109.863 37.866 -176.853
12110.229 38.549 -175.881
12110.596 39.135 -177.720
12110.962 39.434 179.130
12111.328 39.450 176.189
12111.694 39.314 174.383
12112.061 39.190 173.696
12112.427 39.154 173.329
12112.793 39.130 172.562
12113.159 38.984 171.549
12113.525 38.656 171.270
12113.892 38.249 172.858
12114.258 38.018 176.533
12114.624 38.177 -179.196
12114.990 38.657 -176.427
12115.356 39.204 -175.962
12115.723 39.615 -177.287
12116.089 39.820 -179.563
12116.455 39.820 177.801
12116.821 39.620 175.139
12117.188 39.206 172.815
12117.554 38.571 171.553
12117.920 37.807 172.455
12118.286 37.192 176.224
12118.652 37.094 -178.501
12119.019 37.544 -174.957
12119.385 38.163 -174.948
12119.751 38.581 -177.723
12120.117 38.656 178.516
12120.483 38.441 175.473
12120.850 38.138 174.115
12121.216 37.981 174.048
12121.582 38.030 173.783
12121.948 38.106 172.353
12122.314 37.981 170.355
12122.681 37.585 169.580
12123.047 37.128 171.924
12123.413 37.095 177.307
12123.779 37.759 -177.794
12124.146 38.771 -176.714
12124.512 39.616 -179.412
12124.878 40.023 175.896
12125.244 39.926 171.152
12125.610 39.392 168.155
12125.977 38.643 168.424
12126.343 38.072 172.287
12126.709 38.034 177.633
12127.075 38.459 -178.750
12127.441 38.971 -178.106
12127.808 39.270 -179.612
12128.174 39.247 178.202
12128.540 38.933 176.740
12128.906 38.473 177.055
12129.272 38.106 179.366
12129.639 38.035 -177.377
12130.005 38.266 -174.873
12130.371 38.621 -174.035
12130.737 38.927 -174.599
12131.104 39.118 -175.776
12131.470 39.229 -176.939
12131.836 39.333 -177.957
12132.202 39.468 -179.152
12132.568 39.599 179.103
12132.935 39.645 176.784
12133.301 39.537 174.314
12133.667 39.263 172.370
12134.033 38.885 171.590
12134.399 38.522 172.213
12134.766 38.295 173.825
12135.132 38.238 175.567
12135.498 38.285 176.789
12135.864 38.342 177.447
12136.230 38.372 177.898
12136.597 38.410 178.399
12136.963 38.511 178.755
12137.329 38.675 178.389
12137.695 38.813 176.852
12138.062 38.793 174.283
12138.428 38.513 171.482
12138.794 37.962 169.729
12139.160 37.288 170.381
12139.526 36.822 173.796
12139.893 36.858 178.095
12140.259 37.300 -179.532
12140.625 37.770 -179.931
12140.991 37.989 178.134
12141.357 37.907 176.573
12141.724 37.693 176.938
12142.090 37.665 179.355
12142.456 38.030 -178.048
12142.822 38.648 -177.447
12143.188 39.205 -179.265
12143.555 39.483 177.545
12143.921 39.433 174.448
12144.287 39.143 172.709
12144.653 38.812 172.927
12145.020 38.654 174.550
12145.386 38.745 176.110
12145.752 38.960 176.437
12146.118 39.120 175.435
12146.484 39.111 173.804
12146.851 38.928 172.458
12147.217 38.660 172.098
12147.583 38.458 172.821
12147.949 38.437 173.915
12148.315 38.585 174.305
12148.682 38.768 173.427
12149.048 38.837 171.603
12149.414 38.723 169.760
12149.780 38.479 168.934
12150.146 38.265 169.637
12150.513 38.259 171.302
12150.879 38.490 172.570
12151.245 38.803 172.545
12151.611 39.018 171.471
12151.978 39.051 170.287
12152.344 38.950 169.899
12152.710 38.840 170.622
12153.076 38.826 171.976
12153.442 38.903 173.182
12153.809 38.984 173.909
12154.175 38.998 174.418
12154.541 38.950 175.122
12154.907 38.887 176.114
12155.273 38.835 177.147
12155.640 38.763 178.042
12156.006 38.637 179.034
12156.372 38.493 -179.410
12156.738 38.455 -177.222
12157.104 38.629 -175.225
12157.471 38.977 -174.645
12157.837 39.331 -176.063
12158.203 39.523 -179.110
12158.569 39.470 177.116
12158.936 39.180 173.595
12159.302 38.734 171.104
12159.668 38.259 170.012
12160.034 37.880 170.172
12160.400 37.674 171.043
12160.767 37.648 172.007
12161.133 37.755 172.630
12161.499 37.928 172.758
12161.865 38.102 172.516
12162.231 38.240 172.264
12162.598 38.360 172.391
12162.964 38.527 172.988
12163.330 38.794 173.632
12163.696 39.133 173.648
12164.062 39.432 172.696
12164.429 39.570 171.098
12164.795 39.491 169.671
12165.161 39.242 169.325
12165.527 38.967 170.525
12165.894 38.829 172.821
12166.260 38.871 175.097
12166.626 38.990 176.609
12166.992 39.070 177.540
12167.358 39.100 178.517
12167.725 39.171 179.769
12168.091 39.361 -179.279
12168.457 39.625 -179.507
12168.823 39.812 178.821
12169.189 39.787 176.329
12169.556 39.521 174.152
12169.922 39.126 173.350
12170.288 38.821 174.120
12170.654 38.775 175.319
12171.021 38.932 175.368
12171.387 39.070 173.785
12171.753 39.014 171.400
12172.119 38.745 169.581
12172.485 38.408 169.363
12172.852 38.232 170.632
12173.218 38.329 172.027
12173.584 38.586 172.272
12173.950 38.809 171.334
12174.316 38.904 170.056
12174.683 38.915 169.204
12175.049 38.940 168.839
12175.415 39.007 168.431
12175.781 39.034 167.659
12176.147 38.926 167.021
12176.514 38.710 167.593
12176.880 38.596 169.951
12177.246 38.823 172.931
12177.612 39.356 174.222
12177.979 39.875 172.764
12178.345 40.076 169.432
12178.711 39.833 166.106
12179.077 39.232 164.911
12179.443 38.619 167.244
12179.810 38.464 171.872
12180.176 38.835 175.119
12180.542 39.298 175.038
12180.908 39.452 172.720
12181.274 39.169 170.446
12181.641 38.588 170.424
12182.007 38.088 173.681
12182.373 38.076 178.600
12182.739 38.549 -178.002
12183.105 39.159 -177.489
12183.472 39.641 -179.145
12183.838 39.924 178.117
12184.204 40.027 174.903
12184.570 39.955 171.424
12184.937 39.661 167.976
12185.303 39.100 165.392
12185.669 38.328 165.119
12186.035 37.644 168.400
12186.401 37.521 174.085
12186.768 38.058 178.228
12187.134 38.791 178.441
12187.500 39.261 175.664
12187.866 39.293 172.127
12188.232 38.957 170.024
12188.599 38.544 170.710
12188.965 38.437 173.461
12189.331 38.743 175.565
12189.697 39.170 175.209
12190.063 39.387 172.947
12190.430 39.268 170.530
12190.796 38.915 169.666
12191.162 38.609 171.012
12191.528 38.614 173.340
12191.895 38.911 174.480
12192.261 39.237 173.502
12192.627 39.368 171.090
12192.993 39.242 168.507
12193.359 38.929 166.772
12193.726 38.564 166.238
12194.092 38.254 166.577
12194.458 38.011 167.286
12194.824 37.805 168.269
12195.190 37.646 169.749
12195.557 37.608 171.677
12195.923 37.735 173.418
12196.289 37.962 174.276
12196.655 38.161 174.228
12197.021 38.265 173.907
12197.388 38.318 173.983
12197.754 38.435 174.457
12198.120 38.667 174.528
12198.486 38.916 173.381
12198.853 38.999 171.079
12199.219 38.781 168.682
12199.585 38.276 167.865
12199.951 37.731 170.129
12200.317 37.594 175.019
12200.684 38.078 179.184
12201.050 38.844 179.734
12201.416 39.427 176.787
12201.782 39.572 172.081
12202.148 39.221 167.630
12202.515 38.475 165.417
12202.881 37.640 166.938
12203.247 37.190 171.687
12203.613 37.347 176.411
12203.979 37.810 178.398
12204.346 38.171 177.879
12204.712 38.256 176.606
12205.078 38.136 176.294
12205.444 38.048 177.710
12205.811 38.243 -179.991
12206.177 38.759 -178.745
12206.543 39.393 -179.838
12206.909 39.901 176.797
12207.275 40.125 171.971
12207.642 39.985 166.703
12208.008 39.446 162.135
12208.374 38.531 159.739
12208.740 37.415 161.424
12209.106 36.611 168.396
12209.473 36.776 177.738
12209.839 37.809 -176.528
12210.205 38.981 -176.355
12210.571 39.809 -179.968
12210.938 40.144 174.900
12211.304 40.007 170.143
12211.670 39.535 167.268
12212.036 38.983 167.081
12212.402 38.644 168.949
12212.769 38.618 170.959
12213.135 38.737 171.721
12213.501 38.790 171.429
12213.867 38.716 171.098
12214.233 38.607 171.422
12214.600 38.589 172.130
12214.966 38.671 172.337
12215.332 38.728 171.602
12215.698 38.631 170.452
12216.064 38.371 169.990
12216.431 38.091 171.053
12216.797 38.004 173.333
12217.163 38.193 175.391
12217.529 38.522 176.061
12217.896 38.800 175.438
12218.262 38.949 174.377
12218.628 39.016 173.578
12218.994 39.093 173.056
12219.360 39.202 172.281
12219.727 39.265 170.901
12220.093 39.174 169.256
12220.459 38.900 168.255
12220.825 38.545 168.794
12221.191 38.311 170.937
12221.558 38.339 173.525
12221.924 38.565 175.141
12222.290 38.803 175.386
12222.656 38.927 174.860
12223.022 38.939 174.322
12223.389 38.910 174.071
12223.755 38.890 173.868
12224.121 38.858 173.419
12224.487 38.761 172.861
12224.854 38.604 172.707
12225.220 38.481 173.253
12225.586 38.505 174.003
12225.952 38.662 173.907
12226.318 38.791 172.433
12226.685 38.710 170.188
12227.051 38.356 168.678
12227.417 37.883 169.593
12227.783 37.677 173.313
12228.149 38.056 177.381
12228.516 38.833 178.549
12228.882 39.542 176.167
12229.248 39.861 171.730
12229.614 39.686 167.342
12229.980 39.096 165.203
12230.347 38.411 167.090
12230.713 38.173 172.508
12231.079 38.642 177.558
12231.445 39.439 179.007
12231.812 40.072 177.106
12232.178 40.317 173.694
12232.544 40.171 170.591
12232.910 39.773 169.125
12233.276 39.357 169.704
12233.643 39.124 171.484
12234.009 39.090 173.022
12234.375 39.106 173.646
12234.741 39.049 173.819
12235.107 38.937 174.363
12235.474 38.902 175.493
12235.840 39.045 176.423
12236.206 39.306 176.072
12236.572 39.507 174.160
12236.938 39.498 171.423
12237.305 39.250 169.122
12237.671 38.885 168.396
12238.037 38.637 169.441
12238.403 38.685 170.990
12238.770 38.957 171.326
12239.136 39.205 169.937
12239.502 39.234 167.702
12239.868 39.006 166.093
12240.234 38.662 166.373
12240.601 38.468 168.664
12240.967 38.612 171.448
12241.333 39.000 172.847
12241.699 39.378 172.378
12242.065 39.566 170.895
12242.432 39.550 169.612
12242.798 39.453 169.308
12243.164 39.442 169.785
12243.530 39.587 169.962
12243.896 39.789 168.835
12244.263 39.867 166.316
12244.629 39.686 163.190
12244.995 39.217 160.701
12245.361 38.566 160.131
12245.728 37.988 162.114
12246.094 37.774 165.667
12246.460 37.982 168.494
12246.826 38.374 169.095
12247.192 38.679 167.731
12247.559 38.769 165.589
12247.925 38.665 163.897
12248.291 38.494 163.399
12248.657 38.420 163.989
12249.023 38.528 164.760
12249.390 38.757 164.785
12249.756 38.970 163.845
12250.122 39.064 162.420
12250.488 39.023 161.234
12250.854 38.909 160.816
12251.221 38.813 161.217
12251.587 38.796 162.033
12251.953 38.846 162.791
12252.319 38.913 163.338
12252.686 38.970 163.836
12253.052 39.037 164.426
12253.418 39.151 164.926
12253.784 39.300 164.894
12254.150 39.405 164.044
12254.517 39.359 162.619
12254.883 39.101 161.410
12255.249 38.672 161.509
12255.615 38.258 163.699
12255.981 38.135 167.455
12256.348 38.419 170.701
12256.714 38.915 171.575
12257.080 39.319 169.915
12257.446 39.424 166.808
12257.812 39.171 163.747
12258.179 38.628 162.244
12258.545 38.014 163.414
12258.911 37.660 167.073
12259.277 37.781 171.203
12259.644 38.259 173.532
12260.010 38.804 173.425
12260.376 39.216 171.589
12260.742 39.430 169.042
12261.108 39.473 166.596
12261.475 39.413 164.695
12261.841 39.325 163.408
12262.207 39.251 162.532
12262.573 39.190 161.831
12262.939 39.112 161.269
12263.306 38.998 161.093
12263.672 38.878 161.669
12264.038 38.845 163.098
12264.404 38.993 164.852
12264.771 39.326 165.908
12265.137 39.720 165.486
12265.503 40.000 163.598
12265.869 40.037 160.979
12266.235 39.794 158.758
12266.602 39.356 158.104
12266.968 38.939 159.599
12267.334 38.796 162.407
12267.700 38.974 164.512
12268.066 39.254 164.545
12268.433 39.371 162.786
12268.799 39.189 160.562
12269.165 38.746 159.447
12269.531 38.259 160.504
12269.897 38.036 163.263
12270.264 38.201 165.595
12270.630 38.552 165.717
12270.996 38.789 163.706
12271.362 38.748 160.883
12271.729 38.437 158.854
12272.095 38.036 158.819
12272.461 37.824 160.734
12272.827 37.975 162.960
12273.193 38.375 163.659
12273.560 38.761 162.412
12273.926 38.942 160.070
12274.292 38.866 157.904
12274.658 38.608 157.061
12275.024 38.345 158.117
12275.391 38.281 160.616
12275.757 38.504 163.148
12276.123 38.911 164.398
12276.489 39.308 164.023
12276.855 39.549 162.534
12277.222 39.580 160.784
12277.588 39.432 159.595
12277.954 39.213 159.432
12278.320 39.047 160.126
12278.687 38.997 160.917
12279.053 39.004 161.069
12279.419 38.949 160.500
12279.785 38.755 159.819
12280.151 38.449 159.873
12280.518 38.163 161.119
12280.884 38.048 163.097
12281.250 38.136 164.686
12281.616 38.309 165.137
12281.982 38.422 164.643
12282.349 38.424 163.951
12282.715 38.362 163.691
12283.081 38.328 163.917
12283.447 38.359 164.188
12283.813 38.407 164.145
12284.180 38.399 163.994
12284.546 38.333 164.354
12284.912 38.312 165.620
12285.278 38.471 167.317
12285.645 38.831 168.248
12286.011 39.251 167.510
12286.377 39.541 165.175
12286.743 39.577 162.055
12287.109 39.334 159.235
12287.476 38.886 157.729
12287.842 38.398 158.113
12288.208 38.075 160.056
12288.574 38.022 162.303
12288.940 38.166 163.589
12289.307 38.341 163.572
12289.673 38.427 162.782
12290.039 38.414 162.048
12290.405 38.397 161.893
12290.771 38.504 162.056
12291.138 38.773 161.561
12291.504 39.094 159.519
12291.870 39.275 155.878
12292.236 39.159 151.451
12292.603 38.678 147.624
12292.969 37.904 146.066
12293.335 37.119 148.051
12293.701 36.749 152.848
12294.067 36.949 157.277
12294.434 37.389 158.993
12294.800 37.681 158.429
12295.166 37.666 157.342
12295.532 37.411 157.407
12295.898 37.130 159.460
12296.265 37.066 163.014
12296.631 37.314 166.604
12296.997 37.795 168.980
12297.363 38.375 169.640
12297.729 38.938 168.498
12298.096 39.372 165.652
12298.462 39.562 161.502
12298.828 39.413 156.865
12299.194 38.889 152.993
12299.561 38.076 151.443
12299.927 37.256 153.427
12300.293 36.851 158.222
12300.659 37.020 162.786
12301.025 37.465 164.926
12301.392 37.853 165.073
12301.758 38.095 164.689
12302.124 38.298 164.627
12302.490 38.589 164.554
12302.856 38.954 163.533
12303.223 39.246 161.160
12303.589 39.318 157.975
12303.955 39.120 155.059
12304.321 38.730 153.458
12304.688 38.320 153.572
12305.054 38.051 154.781
12305.420 37.934 155.950
12305.786 37.850 156.552
12306.152 37.695 157.015
12306.519 37.494 158.089
12306.885 37.373 159.986
12307.251 37.439 162.006
12307.617 37.661 163.109
12307.983 37.902 162.849
12308.350 38.033 161.555
12308.716 37.996 159.950
12309.082 37.806 158.789
12309.448 37.536 158.686
12309.814 37.311 159.915
12310.181 37.275 162.135
12310.547 37.506 164.316
12310.913 37.939 165.307
12311.279 38.408 164.621
12311.646 38.757 162.598
12312.012 38.903 160.025
12312.378 38.850 157.722
12312.744 38.657 156.266
12313.110 38.408 155.858
12313.477 38.167 156.431
12313.843 37.978 157.883
12314.209 37.906 160.104
12314.575 38.037 162.568
12314.941 38.384 164.158
12315.308 38.808 163.865
12315.674 39.091 161.632
12316.040 39.060 158.399
12316.406 38.666 155.718
12316.772 38.040 155.252
12317.139 37.530 157.708
12317.505 37.493 161.315
12317.871 37.873 162.932
12318.237 38.266 161.405
12318.604 38.356 157.941
12318.970 38.064 154.539
12319.336 37.525 152.985
12319.702 37.045 153.928
12320.068 36.899 156.060
12320.435 37.047 157.254
12320.801 37.223 156.913
12321.167 37.262 156.109
12321.533 37.228 156.133
12321.899 37.328 157.089
12322.266 37.666 157.585
12322.632 38.081 156.249
12322.998 38.299 153.189
12323.364 38.144 149.834
12323.730 37.636 148.200
12324.097 37.058 149.965
12324.463 36.898 154.522
12324.829 37.348 158.184
12325.195 38.011 158.131
12325.562 38.402 154.827
12325.928 38.280 150.322
12326.294 37.615 147.012
12326.660 36.610 147.333
12327.026 35.795 152.513
12327.393 35.761 159.732
12327.759 36.375 163.957
12328.125 37.018 163.935
12328.491 37.314 161.597
12328.857 37.221 159.302
12329.224 36.925 158.792
12329.590 36.754 160.393
12329.956 36.957 162.440
12330.322 37.451 162.667
12330.688 37.939 160.322
12331.055 38.178 156.178
12331.421 38.061 151.568
12331.787 37.589 147.893
12332.153 36.859 146.504
12332.520 36.098 148.444
12332.886 35.659 153.584
12333.252 35.818 159.756
12333.618 36.487 164.051
12333.984 37.318 165.208
12334.351 38.008 163.731
12334.717 38.400 160.822
12335.083 38.451 157.793
12335.449 38.224 155.879
12335.815 37.890 155.904
12336.182 37.685 157.642
12336.548 37.735 159.614
12336.914 37.922 160.341
12337.280 38.010 159.707
12337.646 37.861 158.861
12338.013 37.532 159.320
12338.379 37.286 161.783
12338.745 37.402 164.967
12339.111 37.853 166.390
12339.478 38.316 164.930
12339.844 38.497 161.404
12340.210 38.271 157.539
12340.576 37.697 155.231
12340.942 37.038 155.912
12341.309 36.701 159.225
12341.675 36.895 162.440
12342.041 37.375 163.109
12342.407 37.770 161.232
12342.773 37.888 158.270
12343.140 37.736 155.825
12343.506 37.463 154.985
12343.872 37.289 155.814
12344.238 37.362 157.223
12344.604 37.638 157.849
12344.971 37.952 157.127
12345.337 38.156 155.366
12345.703 38.180 153.238
12346.069 38.017 151.422
12346.436 37.704 150.508
12346.802 37.318 150.949
12347.168 36.986 152.886
12347.534 36.846 155.809
12347.900 36.953 158.528
12348.267 37.206 159.893
12348.633 37.411 159.605
12348.999 37.404 158.307
12349.365 37.124 157.204
12349.731 36.653 157.631
12350.098 36.238 160.333
12350.464 36.185 164.374
12350.830 36.564 167.282
12351.196 37.121 167.310
12351.562 37.543 164.592
12351.929 37.646 160.306
12352.295 37.379 155.873
12352.661 36.789 152.724
12353.027 36.044 152.137
12353.394 35.461 154.589
12353.760 35.368 158.665
12354.126 35.797 161.534
12354.492 36.441 161.462
12354.858 36.965 158.708
12355.225 37.168 154.526
12355.591 36.975 150.488
12355.957 36.429 148.363
12356.323 35.768 149.862
12356.689 35.480 155.124
12357.056 35.940 160.827
12357.422 36.881 162.995
12357.788 37.754 161.015
12358.154 38.223 156.505
12358.521 38.181 151.439
12358.887 37.662 147.718
12359.253 36.856 147.079
12359.619 36.157 150.263
12359.985 35.985 155.441
12360.352 36.331 159.139
12360.718 36.807 159.826
12361.084 37.103 158.365
12361.450 37.136 156.266
12361.816 36.982 154.665
12362.183 36.784 153.955
12362.549 36.664 153.763
12362.915 36.645 153.382
12363.281 36.666 152.394
12363.647 36.651 150.884
12364.014 36.569 149.229
12364.380 36.427 147.798
12364.746 36.258 146.814
12365.112 36.093 146.357
12365.479 35.959 146.422
12365.845 35.880 146.932
12366.211 35.871 147.721
12366.577 35.927 148.576
12366.943 36.022 149.344
12367.310 36.129 150.013
12367.676 36.232 150.658
12368.042 36.332 151.305
12368.408 36.428 151.886
12368.774 36.503 152.326
12369.141 36.530 152.691
12369.507 36.506 153.195
12369.873 36.464 154.002
12370.239 36.458 154.974
12370.605 36.509 155.628
12370.972 36.561 155.476
12371.338 36.511 154.459
12371.704 36.267 153.080
12372.070 35.807 152.232
12372.437 35.212 152.871
12372.803 34.671 155.466
12373.169 34.399 159.411
12373.535 34.477 163.192
12373.901 34.797 165.571
12374.268 35.199 166.277
12374.634 35.577 165.603
12375.000 35.878 163.902
12375.366 36.058 161.492
12375.732 36.072 158.820
12376.099 35.896 156.614
12376.465 35.579 155.827
12376.831 35.296 157.161
12377.197 35.303 160.138
12377.563 35.712 162.784
12377.930 36.337 163.267
12378.296 36.869 161.395
12378.662 37.097 158.284
12379.028 36.965 155.520
12379.395 36.580 154.639
12379.761 36.216 156.391
12380.127 36.180 159.681
12380.493 36.504 162.013
12380.859 36.895 161.983
12381.226 37.054 160.237
12381.592 36.866 158.506
12381.958 36.443 158.604
12382.324 36.114 161.318
12382.690 36.224 165.057
12383.057 36.739 166.842
12383.423 37.290 165.397
12383.789 37.561 161.621
12384.155 37.429 157.210
12384.521 36.938 153.863
12384.888 36.280 152.855
12385.254 35.753 154.314
12385.620 35.577 156.747
12385.986 35.692 158.257
12386.353 35.876 158.270
12386.719 35.981 157.433
12387.085 36.000 156.574
12387.451 36.000 156.040
12387.817 36.032 155.671
12388.184 36.086 155.212
12388.550 36.128 154.698
12388.916 36.159 154.353
12389.282 36.225 154.194
12389.648 36.348 153.831
12390.015 36.474 152.791
12390.381 36.485 151.080
12390.747 36.283 149.421
12391.113 35.878 149.035
12391.479 35.453 150.997
12391.846 35.323 154.998
12392.212 35.658 158.766
12392.578 36.249 160.086
12392.944 36.743 158.798
12393.311 36.922 156.253
12393.677 36.751 154.247
12394.043 36.385 154.378
12394.409 36.149 157.162
12394.775 36.348 160.974
12395.142 36.941 163.098
12395.508 37.596 162.354
12395.874 38.026 159.440
12396.240 38.108 155.752
12396.606 37.854 152.677
12396.973 37.382 151.306
12397.339 36.897 152.068
12397.705 36.605 154.298
12398.071 36.570 156.512
12398.438 36.665 157.556
12398.804 36.712 157.299
12399.170 36.586 156.349
12399.536 36.254 155.582
12399.902 35.763 155.892
12400.269 35.253 157.939
12400.635 34.947 161.596
12401.001 35.017 165.448
12401.367 35.407 167.529
12401.733 35.861 166.875
12402.100 36.127 163.916
12402.466 36.059 159.868
12402.832 35.628 156.269
12403.198 34.947 154.724
12403.564 34.309 156.278
12403.931 34.110 160.044
12404.297 34.477 163.069
12404.663 35.113 163.195
12405.029 35.658 160.609
12405.396 35.922 156.648
12405.762 35.866 152.742
12406.128 35.545 150.118
12406.494 35.103 149.687
12406.860 34.757 151.687
12407.227 34.726 155.200
12407.593 35.059 158.383
12407.959 35.581 159.797
12408.325 36.044 159.296
12408.691 36.272 157.737
12409.058 36.219 156.411
12409.424 35.978 156.586
12409.790 35.790 158.787
12410.156 35.912 161.897
12410.522 36.346 163.665
12410.889 36.819 162.811
12411.255 37.037 159.834
12411.621 36.843 156.274
12411.987 36.253 154.070
12412.354 35.504 155.029
12412.720 35.077 159.263
12413.086 35.314 163.593
12413.452 35.946 164.436
12413.818 36.455 161.452
12414.185 36.534 156.454
12414.551 36.105 151.776
12414.917 35.300 149.818
12415.283 34.544 152.233
12415.649 34.431 157.433
12416.016 35.028 160.687
12416.382 35.774 159.703
12416.748 36.198 155.858
12417.114 36.147 151.594
12417.480 35.718 149.197
12417.847 35.233 150.060
12418.213 35.117 153.261
12418.579 35.467 155.671
12418.945 35.932 155.353
12419.312 36.138 153.044
12419.678 35.940 150.771
12420.044 35.443 150.665
12420.410 34.996 153.915
12420.776 35.027 159.208
12421.143 35.599 163.264
12421.509 36.370 164.256
12421.875 37.028 162.655
12422.241 37.453 159.597
12422.607 37.635 155.941
12422.974 37.591 152.201
12423.340 37.324 148.816
12423.706 36.847 146.418
12424.072 36.240 145.829
12424.438 35.705 147.511
12424.805 35.485 150.594
12425.171 35.617 152.976
12425.537 35.850 153.295
12425.903 35.887 152.085
12426.270 35.600 151.137
12426.636 35.112 152.511
12427.002 34.832 157.040
12427.368 35.164 162.415
12427.734 35.984 164.885
12428.101 36.802 163.327
12428.467 37.268 159.041
12428.833 37.261 153.866
12429.199 36.803 149.521
12429.565 36.038 147.471
12429.932 35.242 148.479
12430.298 34.734 151.727
12430.664 34.613 155.012
12431.030 34.682 156.813
12431.396 34.711 157.384
12431.763 34.641 157.822
12432.129 34.581 158.844
12432.495 34.679 160.089
12432.861 34.956 160.413
12433.228 35.264 159.075
12433.594 35.424 156.384
12433.960 35.344 153.401
12434.326 35.066 151.360
12434.692 34.765 150.981
12435.059 34.655 151.764
12435.425 34.787 152.159
12435.791 34.981 151.068
12436.157 35.004 148.851
12436.523 34.746 146.930
12436.890 34.304 146.946
12437.256 33.979 149.542
12437.622 34.065 153.138
12437.988 34.487 155.110
12438.354 34.888 154.661
12438.721 35.007 153.073
12439.087 34.829 152.324
12439.453 34.589 153.793
12439.819 34.634 156.894
12440.186 35.062 159.121
12440.552 35.594 158.740
12440.918 35.900 156.238
12441.284 35.835 153.304
12441.650 35.459 151.740
12442.017 35.017 152.627
12442.383 34.817 155.374
12442.749 34.948 157.954
12443.115 35.214 159.028
12443.481 35.396 159.014
12443.848 35.459 159.076
12444.214 35.536 159.818
12444.580 35.768 160.615
12444.946 36.128 160.211
12445.312 36.428 158.016
12445.679 36.474 154.545
12446.045 36.165 151.006
12446.411 35.518 148.883
12446.777 34.702 149.562
12447.144 34.052 153.483
12447.510 33.899 159.008
12447.876 34.242 163.262
12448.242 34.774 164.749
12448.608 35.209 163.837
12448.975 35.413 161.598
12449.341 35.360 159.093
12449.707 35.097 157.193
12450.073 34.719 156.523
12450.439 34.360 157.320
12450.806 34.155 159.314
12451.172 34.196 161.770
12451.538 34.500 163.750
12451.904 35.003 164.390
12452.271 35.578 163.123
12452.637 36.061 159.878
12453.003 36.285 155.153
12453.369 36.122 150.000
12453.735 35.512 146.071
12454.102 34.567 145.663
12454.468 33.773 150.652
12454.834 33.872 158.686
12455.200 34.845 163.348
12455.566 35.895 162.329
12455.933 36.473 157.750
12456.299 36.412 152.504
12456.665 35.778 149.402
12457.031 34.924 150.986
12457.397 34.561 157.218
12457.764 35.101 163.039
12458.130 36.028 164.042
12458.496 36.695 160.831
12458.862 36.840 155.904
12459.229 36.463 151.663
12459.595 35.752 150.087
12459.961 35.088 152.066
12460.327 34.872 156.065
12460.693 35.120 158.981
12461.060 35.486 159.415
12461.426 35.687 158.267
12461.792 35.676 157.117
12462.158 35.590 157.002
12462.524 35.631 157.722
12462.891 35.869 157.974
12463.257 36.167 156.614
12463.623 36.295 153.644
12463.989 36.083 150.087
12464.355 35.470 147.576
12464.722 34.567 148.090
12465.088 33.764 153.097
12465.454 33.635 161.107
12465.820 34.291 167.457
12466.187 35.224 169.489
12466.553 35.973 168.038
12466.919 36.371 164.890
12467.285 36.424 161.507
12467.651 36.220 158.857
12468.018 35.888 157.409
12468.384 35.557 157.111
12468.750 35.320 157.480
12469.116 35.204 157.847
12469.482 35.173 157.654
12469.849 35.154 156.606
12470.215 35.055 154.741
12470.581 34.787 152.483
12470.947 34.290 150.733
12471.313 33.596 150.888
12471.680 32.938 154.432
12472.046 32.799 161.176
12472.412 33.492 167.534
12472.778 34.690 169.747
12473.145 35.847 167.463
12473.511 36.646 162.274
12473.877 36.973 155.948
12474.243 36.816 150.086
12474.609 36.249 146.250
12474.976 35.480 145.873
12475.342 34.893 149.344
12475.708 34.856 154.621
